point,algorithm,time,coverage,length,rotation
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,180,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,190,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,200,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,210,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,220,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,230,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,240,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,250,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,260,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,270,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,280,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,290,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,300,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,310,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,320,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,330,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,340,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,350,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,360,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,370,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,380,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.8,390,20.68,570,639
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,10,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,20,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,30,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,40,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,50,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,60,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,70,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,80,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,90,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,100,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,110,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,120,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,130,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,140,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,150,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,160,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,170,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,180,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,190,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,200,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,210,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,220,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,230,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,240,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,250,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,260,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,270,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,280,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,290,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,300,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,310,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,320,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,330,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,340,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,350,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,360,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,370,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,380,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],BAstar0.85,390,20.55,784,352
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,10,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,20,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,30,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,40,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,50,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,60,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,70,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,80,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,90,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,100,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,110,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,120,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,130,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,140,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,150,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,160,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,170,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,180,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,190,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,200,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,210,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,220,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,230,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,240,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,250,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,260,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,270,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,280,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,290,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,300,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,310,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,320,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,330,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,340,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,350,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,360,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,370,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,380,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.85,390,21.18,778,747
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,10,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,20,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,30,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,40,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,50,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,60,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,70,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,80,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,90,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,100,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,110,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,120,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,130,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,140,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,150,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,160,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,170,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,180,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,190,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,200,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,210,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,220,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,230,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,240,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,250,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,260,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,270,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,280,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,290,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,300,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,310,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,320,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,330,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,340,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,350,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,360,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,370,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,380,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.85,390,19.82,484,485
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,10,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,20,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,30,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,40,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,50,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,60,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,70,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,80,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,90,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,100,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,110,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,120,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,130,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,140,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,150,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,160,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,170,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,180,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,190,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,200,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,210,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,220,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,230,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,240,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,250,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,260,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,270,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,280,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,290,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,300,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,310,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,320,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,330,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,340,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,350,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,360,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,370,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,380,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],BAstar0.9,390,22.33,524,258
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,10,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,20,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,30,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,40,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,50,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,60,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,70,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,80,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,90,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,100,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,110,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,120,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,130,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,140,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,150,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,160,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,170,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,180,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,190,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,200,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,210,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,220,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,230,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,240,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,250,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,260,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,270,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,280,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,290,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,300,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,310,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,320,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,330,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,340,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,350,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,360,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,370,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,380,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.9,390,20.85,727,652
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,10,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,20,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,30,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,40,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,50,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,60,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,70,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,80,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,90,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,100,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,110,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,120,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,130,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,140,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,150,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,160,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,170,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,180,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,190,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,200,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,210,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,220,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,230,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,240,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,250,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,260,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,270,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,280,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,290,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,300,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,310,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,320,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,330,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,340,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,350,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,360,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,370,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,380,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.9,390,21.35,511,514
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,10,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,20,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,30,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,40,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,50,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,60,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,70,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,80,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,90,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,100,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,110,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,120,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,130,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,140,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,150,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,160,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,170,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,180,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,190,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,200,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,210,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,220,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,230,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,240,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,250,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,260,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,270,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,280,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,290,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,300,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,310,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,320,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,330,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,340,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,350,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,360,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,370,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,380,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],BAstar0.95,390,22.29,773,383
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,10,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,20,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,30,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,40,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,50,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,60,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,70,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,80,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,90,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,100,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,110,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,120,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,130,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,140,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,150,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,160,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,170,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,180,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,190,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,200,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,210,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,220,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,230,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,240,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,250,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,260,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,270,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,280,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,290,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,300,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,310,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,320,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,330,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,340,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,350,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,360,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,370,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,380,22.83,791,697
